"url","player_name","player_games_played","player_games_started","player_minutes_per_game","player_points_per_game","player_offensive_rebounds__per_game","player_defensive_rebounds_per_game","player_rebounds_per_game","player_assists_per_game","player_steals_per_game","player_blocks_per_game","player_turnovers_per_game","player_fouls_per_game","player_assist_to_turnover_ratio","team","season_type","season_year"
"https://www.espn.com/nba/player/_/id/4278355/obi-toppin?year=2023-24&team=IND","Obi T****n",62,0,11,4.1,0.4,1.8,2.2,0.5,0.3,0.2,0.4,0.9,1.3,"NY","Not clear","2020-21"
"https://www.espn.com/nba/player/_/id/4015/jeff-teague?year=2010-11&team=ATL","Jeff T****e",71,3,10.1,3.2,0.1,0.9,0.9,1.7,0.5,0.2,0.7,1.2,2.4,"ATL","Not clear","2009-10"
"https://www.espn.com/nba/player/_/id/4433218/jaden-ivey?year=2022-23&team=DET","Jaden I**y",74,73,31.1,16.3,1,2.9,3.9,5.2,0.8,0.2,3.2,3.3,1.6,"DET","Not clear","2022-23"
"https://www.espn.com/nba/player/_/id/4032/wesley-matthews?year=2020-21&team=LAL","Wesley M******s",44,44,29.8,13.1,0.5,1.9,2.3,2.3,0.8,0.3,1.3,2.3,1.8,"DAL","Regular season","2018-19"
"https://www.espn.com/nba/player/_/id/2968436/joe-ingles?year=2023-24&team=ORL","Joe I****s",79,32,21.2,5,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,1.9,"UTAH","Not clear","2014-15"
"https://www.espn.com/nba/player/_/id/2421/sasha-vujacic?year=2006-07&team=LAL","Sasha V*****c",35,3,11.5,2.9,0.4,1.4,1.8,1.5,0.3,0.1,0.4,1.2,3.8,"LAL","Not clear","2004-05"
"https://www.espn.com/nba/player/_/id/2531100/adreian-payne?year=2015-16&team=MIN","Adreian P***e",3,0,6.3,1.7,0.3,1,1.3,0,0.3,0,0,1.3,0,"ATL","Regular season","2014-15"
"https://www.espn.com/nba/player/_/id/4397209/aaron-henry?year=2021-22&team=PHI","Aaron H***y",6,0,2.8,0.3,0,0.2,0.2,0,0,0.3,0.3,0.3,0,"PHI","Not clear","2021-22"
"https://www.espn.com/nba/player/_/id/3278/mario-west?year=2007-08&team=ATL","Mario W**t",64,2,4.2,0.9,0.4,0.3,0.8,0.2,0.2,0.1,0.1,1,2,"ATL","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/591/eduardo-najera?year=2010-11&team=CHA","Eduardo N****a",40,4,10.8,3.3,1,1.4,2.4,0.7,0.3,0.2,0.4,1.2,1.7,"DAL","Not clear","2000-01"
"https://www.espn.com/nba/player/_/id/3974/dante-cunningham?year=2009-10&team=POR","Dante C********m",63,2,11.2,3.9,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,1,"POR","Not clear","2009-10"
"https://www.espn.com/nba/player/stats/_/id/4701233/craig-porter-jr","Craig P****r ***",51,6,12.7,5.6,0.4,1.7,2.1,2.3,0.4,0.3,0.9,0.8,2.6,"CLE","Not clear","2023-24"
"https://www.espn.com/nba/player/stats/_/id/2368/rafael-araujo","Rafael A****o",59,41,12.5,3.3,1,2.1,3.1,0.3,0.4,0.1,0.9,2.7,0.3,"TOR","Not clear","2004-05"
"https://www.espn.com/nba/player/_/id/6484/carldell-johnson","Carldell J*****n",15,0,7.9,1.8,0.1,0.5,0.6,1.5,0.5,0,0.5,0.7,3,"NO","Not clear","2011-12"
"https://www.espn.com/nba/player/_/id/3917376/jaylen-brown?year=2018-19&team=BOS","Jaylen B***n",78,20,17.2,6.6,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,0.9,"BOS","Not clear","2016-17"
"https://www.espn.com/nba/player/_/id/3078286/troy-williams","Troy W******s",24,13,17.4,5.3,0.3,1.6,1.9,0.8,1,0.4,1.1,1.8,0.7,"MEM","Regular season","2016-17"
"https://www.espn.com/nba/player/_/id/2984/hilton-armstrong","Hilton A*******g",56,5,11.3,3.1,1,1.6,2.7,0.2,0.2,0.5,0.6,1.4,0.3,"NO","Not clear","2006-07"
"https://www.espn.com/nba/player/_/id/4348697/isaac-bonga?year=2020-21&team=WSH","Isaac B***a",22,0,5.5,0.9,0.4,0.7,1.1,0.7,0.4,0.2,0.3,0.4,2.3,"LAL","Not clear","2018-19"
"https://www.espn.com/nba/player/stats/_/id/4997536/gui-santos","Gui S****s",23,0,8.3,3.6,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1,2,"GS","Not clear","2023-24"
"https://www.espn.com/nba/player/stats/_/id/3907358/quinndary-weatherspoon","Quinndary W**********n",11,0,7.1,1.1,0.1,0.5,0.6,1,0.3,0.1,0.5,0.7,2,"SA","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/2580898/chasson-randle","Chasson R****e",18,0,12.5,5.3,0.4,1.2,1.6,1.6,0.3,0.1,0.9,1.6,1.8,"NY","Regular season","2016-17"
"https://www.espn.com/nba/player/_/id/987/jason-collins?year=2012-13&team=WSH","Jason C*****s",74,26,15.8,1.9,0.9,1.5,2.4,0.3,0.3,0.3,0.6,2.6,0.5,"Total","Postseason","2007-08"
"https://www.espn.com/nba/player/stats/_/id/2531185/carrick-felix","Carrick F***x",7,0,5.4,2.7,0.1,0.7,0.9,0.6,0,0,0.6,0.6,1,"CLE","Not clear","2013-14"
"https://www.espn.com/nba/player/_/id/4396991/talen-horton-tucker?year=2021-22&team=LAL","Talen H***********r",6,1,13.5,5.7,0.3,0.8,1.2,1,1.3,0.2,1,1.7,1,"LAL","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/393/ervin-johnson?year=2003-04&team=MIN","Ervin J*****n",45,3,6.2,2.6,1.1,1.6,2.6,0.2,0.2,0.5,0.5,1,0.4,"SEA","Not clear","1993-94"
"https://www.espn.com/nba/player/_/id/2991473/anthony-bennett?year=2014-15&team=MIN","Anthony B*****t",52,0,12.8,4.2,0.9,2,3,0.3,0.4,0.2,0.9,1.8,0.3,"CLE","Not clear","2013-14"
"https://www.espn.com/nba/player/_/id/3981/wayne-ellington?year=2016-17&team=MIA","Wayne E*******n",76,41,21.3,7.7,0.3,2,2.3,1.1,0.6,0.1,0.6,1.1,1.8,"BKN","Not clear","2015-16"
"https://www.espn.com/nba/player/stats/_/id/972/zhizhi-wang","ZhiZhi W**g",5,0,7.6,4.8,0.2,1.2,1.4,0,0,0,0.2,1.6,0,"DAL","Not clear","2000-01"
"https://www.espn.com/nba/player/_/id/139/kelvin-cato?year=2003-04&team=HOU","Kelvin C**o",74,8,13.6,3.8,1.2,2.2,3.4,0.3,0.4,1.3,0.6,2.2,0.5,"POR","Not clear","1997-98"
"https://www.espn.com/nba/player/_/id/4003/jodie-meeks","Jodie M***s",41,0,11.9,4.1,0.1,1.6,1.8,0.5,0.3,0.1,0.5,0.8,1,"MIL","Regular season","2009-10"
"https://www.espn.com/nba/player/_/id/4066648/rui-hachimura?year=2023-24&team=LAL","Rui H*******a",48,48,30.1,13.5,1.6,4.5,6.1,1.8,0.8,0.2,1.1,2.2,1.6,"WSH","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/3968/chase-budinger?year=2009-10&team=HOU","Chase B******r",74,4,20.1,8.9,0.5,2.5,3,1.2,0.5,0.1,0.6,1.1,2,"HOU","Not clear","2009-10"
"https://www.espn.com/nba/player/_/id/2016/zaza-pachulia?year=2007-08&team=ATL","Zaza P******a",59,2,11.3,3.3,1.2,1.8,2.9,0.2,0.4,0.2,0.6,1.5,0.3,"ORL","Not clear","2003-04"
"https://www.espn.com/nba/player/_/id/1702/robert-archibald","Robert A*******d",12,0,6,1.6,0.5,0.9,1.4,0.3,0,0.3,0.6,0.8,0.5,"MEM","Not clear","2002-03"
"https://www.espn.com/nba/player/_/id/3979/toney-douglas?year=2014-15&team=NO","Toney D*****s",56,12,19.4,8.6,0.7,1.2,1.9,2,0.8,0.1,1,2.1,2,"NY","Not clear","2009-10"
"https://www.espn.com/nba/player/_/id/2446/pape-sow?year=2006-07&team=TOR","Pape ***",27,4,9.4,2.3,0.7,1.4,2.1,0.1,0.4,0.1,0.4,1.7,0.3,"TOR","Not clear","2004-05"
"https://www.espn.com/nba/player/_/id/2171/darko-milicic?year=2005-06&team=ORL","Darko M*****c",34,0,4.7,1.4,0.3,0.9,1.3,0.2,0.2,0.4,0.4,1,0.5,"DET","Not clear","2003-04"
"https://www.espn.com/nba/player/_/id/2802/alex-acker","Alex A***r",5,0,7,1.8,0.2,0.8,1,0.8,0.2,0,0.8,0.8,1,"DET","Not clear","2005-06"
"https://www.espn.com/nba/player/_/id/4001/eric-maynor?year=2009-10&team=UTAH","Eric M****r",26,2,14,5.2,0.4,1.1,1.5,3.1,0.5,0.1,1.1,1.3,2.8,"UTAH","Regular season","2009-10"
"https://www.espn.com/nba/player/_/id/4066335/kobi-simmons?year=2018-19&team=CLE","Kobi S*****s",32,12,20.1,6.1,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,1.5,"MEM","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/1821/jannero-pargo?year=2011-12&team=ATL","Jannero P***o",80,5,18.7,8.1,0.3,1.3,1.6,2.4,0.6,0.1,1.2,1.5,2,"NO","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/4067017/aj-lawson?year=2022-23&team=DAL","A.J. L****n",1,0,2,2,0,1,1,0,0,0,0,1,0,"MIN","Regular season","2022-23"
"https://www.espn.com/nba/player/_/id/3992/james-harden?year=2022-23&team=PHI","James H****n",68,68,36.5,34.3,1,5.5,6.6,7.5,1.8,0.9,4.5,3.3,1.7,"HOU","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/4019/terrence-williams?year=2012-13&team=BOS","Terrence W******s",78,9,22.6,8.4,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1.6,1.8,"NJ","Not clear","2009-10"
"https://www.espn.com/nba/player/_/id/3472/bobby-brown?year=2009-10&team=NO","Bobby B***n",47,1,14.4,5.2,0.2,0.6,0.8,1.9,0.3,0,1,1.6,1.9,"SAC","Regular season","2008-09"
"https://www.espn.com/nba/player/_/id/2579492/julian-washburn","Julian W******n",18,3,14.1,2.2,0.4,1.8,2.3,0.8,0.7,0.1,0.4,0.9,2,"MEM","Not clear","2018-19"
"https://www.espn.com/nba/player/_/id/671/james-posey?year=2007-08&team=BOS","James P***y",81,77,25.3,8.2,1,2.9,3.9,1.8,1.2,0.4,1.2,2.6,1.5,"DEN","Not clear","1999-00"
"https://www.espn.com/nba/player/_/id/3999/james-johnson?year=2020-21&team=NO","James J*****n",55,33,21.2,7.8,0.4,2.8,3.2,2.5,0.6,0.5,1.3,2.1,1.9,"MIA","Not clear","2018-19"
"https://www.espn.com/nba/player/_/id/4065649/harry-giles-iii?year=2023-24&team=BKN","Harry G***s ***",58,0,14.1,7,1.1,2.7,3.8,1.5,0.5,0.4,1.3,2.6,1.2,"SAC","Not clear","2018-19"
"https://www.espn.com/nba/player/_/id/6424/lavoy-allen?year=2011-12&team=PHI","Lavoy A***n",41,15,15.2,4.1,1.1,3,4.2,0.8,0.3,0.4,0.5,1.8,1.6,"PHI","Not clear","2011-12"
"https://www.espn.com/nba/player/stats/_/id/799/felton-spencer","Felton S*****r",81,46,25.9,7.1,3.4,4.6,7.9,0.3,0.6,1.5,1,4.2,0.3,"MIN","Not clear","1991"
"https://www.espn.com/nba/player/_/id/977/ruben-boumtje-boumtje","Ruben B*************e",33,1,7.4,1.2,0.6,1,1.7,0.1,0.1,0.5,0.4,1.2,0.3,"POR","Not clear","2001-02"
"https://www.espn.com/nba/player/_/id/514/darrick-martin","Darrick M****n",34,9,23.6,7.5,0.4,1.5,1.9,3.9,1,0,1.8,2.6,2.2,"MIN","Not clear","1994-95"
"https://www.espn.com/nba/player/_/id/3018/steve-novak?year=2013-14&team=TOR","Steve N***k",81,1,20.3,6.6,0.2,1.7,1.9,0.4,0.3,0.1,0.1,1.2,4,"NY","Not clear","2012-13"
"https://www.espn.com/nba/player/_/id/4248/al-farouq-aminu?year=2019-20&team=ORL","Al-Farouq A***u",81,14,17.9,5.6,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,0.5,"LAC","Not clear","2010-11"
"https://www.espn.com/nba/player/_/id/997/eddie-griffin?year=2006-07&team=MIN","Eddie G*****n",73,24,26,8.8,1.6,4.1,5.7,0.7,0.2,1.8,0.6,1.6,1.2,"HOU","Not clear","2001-02"
"https://www.espn.com/nba/player/_/id/568/nazr-mohammed?year=2004-05&team=NY","Nazr M******d",51,33,15.2,5.6,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6,0.3,"DET","Not clear","2006-07"
"https://www.espn.com/nba/player/stats/_/id/4997538/karlo-matkovic","Karlo M******c",42,7,18.8,7.7,1.5,3.5,5,1.1,0.5,1,1,2.5,1.1,"NO","Not clear","2024-25"
"https://www.espn.com/nba/player/_/id/3064291/rondae-hollis-jefferson","Rondae H****s J*******n",29,17,21.2,5.8,1.3,4,5.3,1.5,1.3,0.6,0.9,2.1,1.7,"BKN","Not clear","2015-16"
"https://www.espn.com/nba/player/_/id/3024/jj-redick?year=2009-10&team=ORL","JJ R****k",35,34,28.2,15.2,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,1.8,"LAC","Not clear","2013-14"
"https://www.espn.com/nba/player/_/id/621/michael-olowokandi?year=2005-06&team=BOS","Michael O********i",45,36,28.4,8.9,2.7,5.3,7.9,0.6,0.6,1.2,1.9,3,0.3,"LAC","Not clear","1998-99"
"https://www.espn.com/nba/player/_/id/3251/coby-karl","Coby K**l",17,0,4.2,1.8,0.2,0.6,0.8,0.5,0.2,0.1,0.3,0.2,1.7,"LAL","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/91/elton-brand?year=2009-10&team=PHI","Elton B***d",8,6,34.3,17.6,2.6,5.4,8,2,0.4,1.9,2.1,2.6,1,"LAC","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/3247/joel-anthony?year=2012-13&team=MIA","Joel A*****y",24,1,20.8,3.5,1.6,2.3,3.9,0.1,0.4,1.3,0.7,2.3,0.1,"MIA","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/4683622/marko-simonovic?year=2021-22&team=CHI","Marko S*******c",9,0,3.9,1.9,0.6,0.6,1.1,0,0.1,0.1,0.2,0.7,0,"CHI","Not clear","2021-22"
"https://www.espn.com/nba/player/_/id/159/bimbo-coles?year=2001-02&team=CLE","Bimbo C***s",53,44,27.8,8,0.3,2,2.3,4.7,1,0.2,1.7,2.5,2.8,"GS","Not clear","1997-98"
"https://www.espn.com/nba/player/_/id/690/zeljko-rebraca","Zeljko R*****a",74,4,15.9,6.9,1.1,2.8,3.9,0.5,0.4,1,1.1,2.6,0.5,"DET","Not clear","2001-02"
"https://www.espn.com/nba/player/_/id/874/jacque-vaughn?year=2001-02&team=ATL","Jacque V****n",45,0,9.3,3.1,0.1,0.8,0.8,1.9,0.2,0,1.2,1.4,1.6,"UTAH","Not clear","1997-98"
"https://www.espn.com/nba/player/_/id/622/greg-ostertag?year=2001-02&team=UTAH","Greg O******g",57,10,11.6,3.6,1,2.1,3.1,0.1,0.1,1.1,0.4,1.6,0.3,"UTAH","Not clear","1995-96"
"https://www.espn.com/nba/player/_/id/3058254/christian-wood?year=2015-16&team=PHI","Christian W**d",17,0,8.5,3.6,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,2,"PHI","Not clear","2015-16"
"https://www.espn.com/nba/player/_/id/991/samuel-dalembert?year=2003-04&team=PHI","Samuel D*******t",34,0,5.2,1.5,0.7,1.3,2,0.1,0.2,0.4,0.4,0.9,0.3,"PHI","Not clear","2001-02"
"https://www.espn.com/nba/player/stats/_/id/4396978/darius-days","Darius D**s",4,0,6.3,3.8,0.3,1.3,1.5,0.3,0,0.3,0,0.5,0,"HOU","Not clear","2022-23"
"https://www.espn.com/nba/player/_/id/1987/dwyane-wade?year=2008-09&team=MIA","Dwyane W**e",69,69,34.7,21.2,1.2,3.7,5,5.1,1.9,0.8,2.8,2,1.8,"MIA","Not clear","2012-13"
"https://www.espn.com/nba/player/_/id/4423309/luka-samanic?year=2020-21&team=SA","Luka S*****c",3,1,16,5.3,0.3,3,3.3,2,0,0.7,0.7,2,2.9,"SA","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/4066457/austin-reaves?year=2023-24&team=LAL","Austin R****s",61,19,23.2,7.3,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,2.6,"LAL","Not clear","2021-22"
"https://www.espn.com/nba/player/_/id/2595229/briante-weber?year=2017-18&team=HOU","Briante W***r",1,0,3,2,0,1,1,1,0,0,0,1,0,"MIA","Regular season","2015-16"
"https://www.espn.com/nba/player/stats/_/id/6590/justin-hamilton","Justin H******n",7,0,9.7,3.7,0.6,0.4,1,0,0.6,0,0.4,1.1,0,"MIA","Regular season","2013-14"
"https://www.espn.com/nba/player/_/id/4226/cedric-jackson?year=2009-10&team=WSH","Cedric J*****n",5,0,2,0.2,0,0.2,0.2,0.4,0,0,0.2,0,2,"CLE","Regular season","2009-10"
"https://www.espn.com/nba/player/_/id/3135048/jahlil-okafor?year=2017-18&team=BKN","Jahlil O****r",53,48,30,17.5,2.3,4.7,7,1.2,0.4,1.2,2.3,2.6,0.5,"PHI","Not clear","2015-16"
"https://www.espn.com/nba/player/_/id/3988/danny-green?year=2013-14&team=SA","Danny G***n",70,60,25.6,8.6,0.6,3,3.6,1.6,0.9,1.1,1.1,1.7,1.5,"SA","Not clear","2017-18"
"https://www.espn.com/nba/player/stats/_/id/1063/paul-shirley","Paul S*****y",2,0,2.5,0,0,0.5,0.5,0,0,0,0,0,0,"ATL","Not clear","2002-03"
"https://www.espn.com/nba/player/_/id/3593/bojan-bogdanovic?year=2022-23&team=DET","Bojan B********c",78,28,23.8,9,0.6,2.1,2.7,0.9,0.4,0.1,1,1.3,0.9,"BKN","Not clear","2014-15"
"https://www.espn.com/nba/player/_/id/6628/dion-waiters?year=2016-17&team=MIA","Dion W*****s",61,48,28.8,14.7,0.4,2.1,2.4,3,1,0.3,2,1.9,1.5,"CLE","Not clear","2012-13"
"https://www.espn.com/nba/player/_/id/2578213/ben-mclemore?year=2020-21&team=LAL","Ben M******e",82,55,26.7,8.8,0.6,2.2,2.9,1,0.5,0.2,1.2,2.5,0.8,"SAC","Not clear","2013-14"
"https://www.espn.com/nba/player/_/id/349/allan-houston","Allan H*****n",79,20,19.2,8.5,0.2,1.3,1.5,1.3,0.4,0.2,1.3,2.1,1,"DET","Not clear","1993-94"
"https://www.espn.com/nba/player/_/id/156/derrick-coleman?year=2004-05&team=DET","Derrick C*****n",74,68,35.2,18.4,3.6,6.6,10.3,2.2,1,1.3,2.9,2.9,0.8,"NJ","Not clear","1991"
"https://www.espn.com/nba/player/_/id/2769/amir-johnson?year=2010-11&team=TOR","Amir J*****n",3,0,13,6.7,1,0.3,1.3,1,0,0.7,1.3,2.3,0.8,"DET","Not clear","2005-06"
"https://www.espn.com/nba/player/_/id/2991055/montrezl-harrell?year=2015-16&team=HOU","Montrezl H*****l",39,1,9.7,3.6,0.6,1,1.7,0.4,0.3,0.3,0.4,1.2,1,"HOU","Not clear","2015-16"
"https://www.espn.com/nba/player/_/id/3239/sean-williams?year=2011-12&team=DAL","Sean W******s",73,29,17.5,5.6,1.6,2.8,4.4,0.4,0.4,1.5,1,2.6,0.4,"NJ","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/2531367/dwight-powell?year=2017-18&team=DAL","Dwight P****l",5,0,1.8,1.8,0,0.2,0.2,0,0.4,0,0.4,0.2,0,"BOS","Regular season","2014-15"
"https://www.espn.com/nba/player/_/id/6569/alan-anderson?year=2016-17&team=LAC","Alan A******n",36,7,15.7,5.8,0.6,1.3,1.9,0.9,0.3,0.1,0.9,1.3,1,"CHA","Not clear","2005-06"
"https://www.espn.com/nba/player/_/id/1823/smush-parker?year=2002-03&team=CLE","Smush P****r",66,18,16.7,6.2,0.4,1.4,1.8,2.5,0.7,0.2,2,1.6,1.3,"CLE","Not clear","2002-03"
"https://www.espn.com/nba/player/_/id/979/michael-bradley","Michael B*****y",26,0,4.5,1.2,0.3,0.7,0.9,0.1,0,0.2,0.2,0.4,0.5,"TOR","Not clear","2001-02"
"https://www.espn.com/nba/player/_/id/288/aj-guyton","A.J. G****n",33,8,19.1,6,0.3,0.8,1.1,1.9,0.3,0.2,0.7,1.1,2.7,"CHI","Not clear","2000-01"
"https://www.espn.com/nba/player/_/id/796/eric-snow?year=2004-05&team=CLE","Eric S**w",43,1,9,2.7,0.2,0.8,1,1.7,0.7,0,0.9,1.2,1.9,"SEA","Not clear","1995-96"
"https://www.espn.com/nba/player/_/id/992/desagana-diop?year=2011-12&team=CHA","DeSagana D**p",18,1,6.1,1.4,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.1,0.4,"CLE","Not clear","2001-02"
"https://www.espn.com/nba/player/_/id/2760/danny-granger?year=2010-11&team=IND","Danny G*****r",78,17,22.6,7.5,1.7,3.2,4.9,1.2,0.7,0.8,1,2.7,1.2,"IND","Not clear","2005-06"
"https://www.espn.com/nba/player/stats/_/id/4592461/jacob-toppin","Jacob T****n",9,0,4.2,1.4,0.3,0.4,0.8,0.3,0,0.1,0.1,0.3,3,"NY","Not clear","2023-24"
"https://www.espn.com/nba/player/_/id/3059286/london-perrantes","London P*******s",14,0,4.7,0.5,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,4,"CLE","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/3038/shawne-williams?year=2014-15&team=DET","Shawne W******s",46,3,12.1,3.9,0.7,1.1,1.8,0.5,0.1,0.2,0.5,1.5,1,"IND","Not clear","2006-07"
"https://www.espn.com/nba/player/stats/_/id/4017839/juancho-hernangomez","Juancho H*********z",62,9,13.6,4.9,0.7,2.3,3,0.5,0.5,0.2,0.5,1,1,"DEN","Not clear","2016-17"
"https://www.espn.com/nba/player/_/id/691/eldridge-recasner","Eldridge R******r",3,0,4.3,2,0,0.7,0.7,0.3,1,0,0.7,0,0.4,"DEN","Not clear","1994-95"
"https://www.espn.com/nba/player/_/id/4065654/jonathan-isaac?year=2022-23&team=ORL","Jonathan I***c",27,10,19.8,5.4,0.6,3.1,3.7,0.7,1.2,1.1,1,1.8,0.7,"ORL","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/4240/avery-bradley?year=2011-12&team=BOS","Avery B*****y",46,46,31.2,14.3,0.5,2,2.5,2,1.1,0.2,2.2,2,0.9,"Total","Postseason","2017-18"
"https://www.espn.com/nba/player/_/id/3892818/emmanuel-mudiay?year=2016-17&team=DEN","Emmanuel M****y",68,66,30.4,12.8,0.5,2.9,3.4,5.5,1,0.5,3.2,2.1,1.7,"DEN","Not clear","2015-16"
"https://www.espn.com/nba/player/_/id/4067735/carlik-jones","Carlik J***s",3,0,6.3,0.7,0.3,0.7,1,1.7,0.3,0,1,0,1.7,"DAL","Regular season","2021-22"
"https://www.espn.com/nba/player/_/id/2814/matt-walsh","Matt W***h",2,0,1.5,1,0,0,0,0,0,0,0.5,0,0,"MIA","Not clear","2005-06"
"https://www.espn.com/nba/player/_/id/2214/ronald-dupree?year=2003-04&team=CHI","Ronald D****e",47,8,19,6.2,1.2,2.4,3.6,1.2,0.7,0.4,1.1,2.9,1.1,"CHI","Not clear","2003-04"
"https://www.espn.com/nba/player/_/id/3242/brandan-wright?year=2014-15&team=DAL","Brandan W****t",27,0,18.7,8.8,1.9,2.2,4.1,0.4,0.6,1.6,0.5,1.6,0.8,"DAL","Regular season","2014-15"
"https://www.espn.com/nba/player/_/id/3062679/josh-hart?year=2021-22&team=NO","Josh H**t",63,23,23.2,7.9,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,1.9,"LAL","Not clear","2017-18"
"https://www.espn.com/nba/player/_/id/4278124/saben-lee?year=2020-21&team=DET","Saben ***",48,7,16.3,5.6,0.4,1.6,2,3.6,0.7,0.3,1.1,1.6,3.3,"DET","Not clear","2020-21"
"https://www.espn.com/nba/player/_/id/4349241/adam-mokoka?year=2019-20&team=CHI","Adam M****a",11,0,10.2,2.9,0.6,0.3,0.9,0.4,0.4,0,0.2,1.5,2,"CHI","Not clear","2019-20"
"https://www.espn.com/nba/player/_/id/6618/thomas-robinson?year=2014-15&team=PHI","Thomas R******n",51,0,15.9,4.8,1.8,2.9,4.7,0.7,0.5,0.4,1.3,1.9,0.5,"SAC","Regular season","2012-13"
"https://www.espn.com/nba/player/_/id/4260/greg-monroe?year=2018-19&team=TOR","Greg M****e",51,14,20.4,10.3,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9,1.2,"Total","Postseason","2017-18"
"https://www.espn.com/nba/player/_/id/4278124/saben-lee","Saben ***",48,7,16.3,5.6,0.4,1.6,2,3.6,0.7,0.3,1.1,1.6,3.3,"DET","Not clear","2020-21"
"https://www.espn.com/nba/player/_/id/4260/greg-monroe?year=2021-22&team=WSH","Greg M****e",51,14,20.4,10.3,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9,1.2,"Total","Postseason","2017-18"
"https://www.espn.com/nba/player/_/id/4278111/justin-minaya?year=2022-23&team=POR","Justin M****a",4,0,22.3,4.3,0.8,3,3.8,1,0.5,1.3,1,2.3,1,"POR","Not clear","2022-23"
"https://www.espn.com/nba/player/_/id/4278077/jarred-vanderbilt?year=2022-23&team=UTAH","Jarred V********t",17,0,4.1,1.4,0.4,0.9,1.4,0.2,0.4,0.1,0.5,0.5,0.4,"DEN","Not clear","2018-19"
"https://www.espn.com/nba/player/stats/_/id/2528447/ray-mccallum","Ray M******m",45,10,19.9,6.2,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,3,"SAC","Not clear","2013-14"
"https://www.espn.com/nba/player/_/id/6447/enes-freedom","Enes F*****m",66,0,13.2,4.6,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,0.1,"UTAH","Not clear","2011-12"
"https://www.espn.com/nba/player/_/id/4262/hassan-whiteside?year=2014-15&team=MIA","Hassan W*******e",1,0,2,0,0,0,0,0,0,0,0,2,0,"SAC","Not clear","2010-11"
"https://www.espn.com/nba/player/_/id/6463/darius-morris?year=2013-14&team=PHI","Darius M****s",19,0,8.9,2.4,0.1,0.7,0.8,1.1,0.1,0,1,0.8,1.1,"LAL","Not clear","2011-12"
"https://www.espn.com/nba/player/_/id/6475/klay-thompson?year=2016-17&team=GS","Klay T******n",66,29,24.4,12.5,0.4,2.1,2.4,2,0.7,0.3,1.6,2.3,1.3,"GS","Not clear","2011-12"
"https://www.espn.com/nba/player/_/id/3428/danilo-gallinari?year=2008-09&team=NY","Danilo G*******i",63,63,33.9,18.2,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,1.6,"DEN","Not clear","2016-17"
"https://www.espn.com/nba/player/_/id/3190/marco-belinelli?year=2013-14&team=SA","Marco B*******i",33,0,7.3,2.9,0.1,0.3,0.4,0.5,0.2,0,0.4,0.5,1.3,"GS","Not clear","2007-08"
"https://www.espn.com/nba/player/_/id/4278572/jamal-cain","Jamal C**n",18,0,13.3,5.4,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,2.3,"MIA","Not clear","2022-23"
"https://www.espn.com/nba/player/_/id/1006/richard-jefferson?year=2016-17&team=CLE","Richard J*******n",81,81,30.4,11,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2,1.2,"SA","Not clear","2010-11"
"https://www.espn.com/nba/player/_/id/130/brian-cardinal?year=2001-02&team=DET","Brian C******l",15,0,8.4,2.1,0.5,1,1.5,0.2,0.5,0.1,0.6,1.8,0.3,"DET","Not clear","2000-01"
